Month,monthNumber,Date,tempMin,tempAvg,tempMax,humidityMin,humidityAvg,humidityMax,Disease
February,2,29,12,18,25,35,47,60,"Allergic Rhinitis, Migraine (Weather Triggers), Influenza B, Bronchitis, Ear Infections, Febrile Seizures (in Children), Cold Urticaria, Winter Conjunctivitis, SAD (Seasonal Affective Disorder), Hand, Foot, and Mouth Disease (Early Cases), Croup, Dry Eye Syndrome,Viral Pharyngitis, Winter Eczema, Frozen Joints (Arthritis Flare), Hypothyroidism Worsening,Slip-and-Fall Injuries (Ice-Related), Frostnip, Winter Dehydration, Secondary Bacterial Pneumonia"
March,3,1,28,35,42,30,40,50,"Heatstroke (Early Summer), Sunburn, Chickenpox, Measles, Typhoid, Hepatitis A & E, Pollen Allergies, Hay Fever, Spring Cold (Rhinovirus), Lyme Disease (Early Tick Activity), Gastroenteritis (Norovirus), Asthma Flare-ups, Spring Sinusitis, Food Poisoning (Warmer Weather), Scarlet Fever, Roseola,Spring Conjunctivitis, Heat Exhaustion (Early Cases), Seasonal Stomach Flu"
March,3,2,28,35,42,30,40,50,"Heatstroke (Early Summer), Sunburn, Chickenpox, Measles, Typhoid, Hepatitis A & E, Pollen Allergies, Hay Fever, Spring Cold (Rhinovirus), Lyme Disease (Early Tick Activity), Gastroenteritis (Norovirus), Asthma Flare-ups, Spring Sinusitis, Food Poisoning (Warmer Weather), Scarlet Fever, Roseola,Spring Conjunctivitis, Heat Exhaustion (Early Cases), Seasonal Stomach Flu"
March,3,3,28,35,42,30,40,50,"Heatstroke (Early Summer), Sunburn, Chickenpox, Measles, Typhoid, Hepatitis A & E, Pollen Allergies, Hay Fever, Spring Cold (Rhinovirus), Lyme Disease (Early Tick Activity), Gastroenteritis (Norovirus), Asthma Flare-ups, Spring Sinusitis, Food Poisoning (Warmer Weather), Scarlet Fever, Roseola,Spring Conjunctivitis, Heat Exhaustion (Early Cases), Seasonal Stomach Flu"
March,3,4,28,35,42,30,40,50,"Heatstroke (Early Summer), Sunburn, Chickenpox, Measles, Typhoid, Hepatitis A & E, Pollen Allergies, Hay Fever, Spring Cold (Rhinovirus), Lyme Disease (Early Tick Activity), Gastroenteritis (Norovirus), Asthma Flare-ups, Spring Sinusitis, Food Poisoning (Warmer Weather), Scarlet Fever, Roseola,Spring Conjunctivitis, Heat Exhaustion (Early Cases), Seasonal Stomach Flu"
March,3,5,28,35,42,30,40,50,"Heatstroke (Early Summer), Sunburn, Chickenpox, Measles, Typhoid, Hepatitis A & E, Pollen Allergies, Hay Fever, Spring Cold (Rhinovirus), Lyme Disease (Early Tick Activity), Gastroenteritis (Norovirus), Asthma Flare-ups, Spring Sinusitis, Food Poisoning (Warmer Weather), Scarlet Fever, Roseola,Spring Conjunctivitis, Heat Exhaustion (Early Cases), Seasonal Stomach Flu"
March,3,6,28,35,42,30,40,50,"Heatstroke (Early Summer), Sunburn, Chickenpox, Measles, Typhoid, Hepatitis A & E, Pollen Allergies, Hay Fever, Spring Cold (Rhinovirus), Lyme Disease (Early Tick Activity), Gastroenteritis (Norovirus), Asthma Flare-ups, Spring Sinusitis, Food Poisoning (Warmer Weather), Scarlet Fever, Roseola,Spring Conjunctivitis, Heat Exhaustion (Early Cases), Seasonal Stomach Flu"
March,3,7,28,35,42,30,40,50,"Heatstroke (Early Summer), Sunburn, Chickenpox, Measles, Typhoid, Hepatitis A & E, Pollen Allergies, Hay Fever, Spring Cold (Rhinovirus), Lyme Disease (Early Tick Activity), Gastroenteritis (Norovirus), Asthma Flare-ups, Spring Sinusitis, Food Poisoning (Warmer Weather), Scarlet Fever, Roseola,Spring Conjunctivitis, Heat Exhaustion (Early Cases), Seasonal Stomach Flu"
March,3,8,28,35,42,30,40,50,"Heatstroke (Early Summer), Sunburn, Chickenpox, Measles, Typhoid, Hepatitis A & E, Pollen Allergies, Hay Fever, Spring Cold (Rhinovirus), Lyme Disease (Early Tick Activity), Gastroenteritis (Norovirus), Asthma Flare-ups, Spring Sinusitis, Food Poisoning (Warmer Weather), Scarlet Fever, Roseola,Spring Conjunctivitis, Heat Exhaustion (Early Cases), Seasonal Stomach Flu"
March,3,9,28,35,42,30,40,50,"Heatstroke (Early Summer), Sunburn, Chickenpox, Measles, Typhoid, Hepatitis A & E, Pollen Allergies, Hay Fever, Spring Cold (Rhinovirus), Lyme Disease (Early Tick Activity), Gastroenteritis (Norovirus), Asthma Flare-ups, Spring Sinusitis, Food Poisoning (Warmer Weather), Scarlet Fever, Roseola,Spring Conjunctivitis, Heat Exhaustion (Early Cases), Seasonal Stomach Flu"
March,3,10,28,35,42,30,40,50,"Heatstroke (Early Summer), Sunburn, Chickenpox, Measles, Typhoid, Hepatitis A & E, Pollen Allergies, Hay Fever, Spring Cold (Rhinovirus), Lyme Disease (Early Tick Activity), Gastroenteritis (Norovirus), Asthma Flare-ups, Spring Sinusitis, Food Poisoning (Warmer Weather), Scarlet Fever, Roseola,Spring Conjunctivitis, Heat Exhaustion (Early Cases), Seasonal Stomach Flu"
March,3,11,28,35,42,30,40,50,"Heatstroke (Early Summer), Sunburn, Chickenpox, Measles, Typhoid, Hepatitis A & E, Pollen Allergies, Hay Fever, Spring Cold (Rhinovirus), Lyme Disease (Early Tick Activity), Gastroenteritis (Norovirus), Asthma Flare-ups, Spring Sinusitis, Food Poisoning (Warmer Weather), Scarlet Fever, Roseola,Spring Conjunctivitis, Heat Exhaustion (Early Cases), Seasonal Stomach Flu"
March,3,12,28,35,42,30,40,50,"Heatstroke (Early Summer), Sunburn, Chickenpox, Measles, Typhoid, Hepatitis A & E, Pollen Allergies, Hay Fever, Spring Cold (Rhinovirus), Lyme Disease (Early Tick Activity), Gastroenteritis (Norovirus), Asthma Flare-ups, Spring Sinusitis, Food Poisoning (Warmer Weather), Scarlet Fever, Roseola,Spring Conjunctivitis, Heat Exhaustion (Early Cases), Seasonal Stomach Flu"
March,3,13,28,35,42,30,40,50,"Heatstroke (Early Summer), Sunburn, Chickenpox, Measles, Typhoid, Hepatitis A & E, Pollen Allergies, Hay Fever, Spring Cold (Rhinovirus), Lyme Disease (Early Tick Activity), Gastroenteritis (Norovirus), Asthma Flare-ups, Spring Sinusitis, Food Poisoning (Warmer Weather), Scarlet Fever, Roseola,Spring Conjunctivitis, Heat Exhaustion (Early Cases), Seasonal Stomach Flu"
March,3,14,28,35,42,30,40,50,"Heatstroke (Early Summer), Sunburn, Chickenpox, Measles, Typhoid, Hepatitis A & E, Pollen Allergies, Hay Fever, Spring Cold (Rhinovirus), Lyme Disease (Early Tick Activity), Gastroenteritis (Norovirus), Asthma Flare-ups, Spring Sinusitis, Food Poisoning (Warmer Weather), Scarlet Fever, Roseola,Spring Conjunctivitis, Heat Exhaustion (Early Cases), Seasonal Stomach Flu"
March,3,15,28,35,42,30,40,50,"Heatstroke (Early Summer), Sunburn, Chickenpox, Measles, Typhoid, Hepatitis A & E, Pollen Allergies, Hay Fever, Spring Cold (Rhinovirus), Lyme Disease (Early Tick Activity), Gastroenteritis (Norovirus), Asthma Flare-ups, Spring Sinusitis, Food Poisoning (Warmer Weather), Scarlet Fever, Roseola,Spring Conjunctivitis, Heat Exhaustion (Early Cases), Seasonal Stomach Flu"
March,3,16,28,35,42,30,40,50,"Heatstroke (Early Summer), Sunburn, Chickenpox, Measles, Typhoid, Hepatitis A & E, Pollen Allergies, Hay Fever, Spring Cold (Rhinovirus), Lyme Disease (Early Tick Activity), Gastroenteritis (Norovirus), Asthma Flare-ups, Spring Sinusitis, Food Poisoning (Warmer Weather), Scarlet Fever, Roseola,Spring Conjunctivitis, Heat Exhaustion (Early Cases), Seasonal Stomach Flu"
March,3,17,28,35,42,30,40,50,"Heatstroke (Early Summer), Sunburn, Chickenpox, Measles, Typhoid, Hepatitis A & E, Pollen Allergies, Hay Fever, Spring Cold (Rhinovirus), Lyme Disease (Early Tick Activity), Gastroenteritis (Norovirus), Asthma Flare-ups, Spring Sinusitis, Food Poisoning (Warmer Weather), Scarlet Fever, Roseola,Spring Conjunctivitis, Heat Exhaustion (Early Cases), Seasonal Stomach Flu"
March,3,18,28,35,42,30,40,50,"Heatstroke (Early Summer), Sunburn, Chickenpox, Measles, Typhoid, Hepatitis A & E, Pollen Allergies, Hay Fever, Spring Cold (Rhinovirus), Lyme Disease (Early Tick Activity), Gastroenteritis (Norovirus), Asthma Flare-ups, Spring Sinusitis, Food Poisoning (Warmer Weather), Scarlet Fever, Roseola,Spring Conjunctivitis, Heat Exhaustion (Early Cases), Seasonal Stomach Flu"
March,3,19,28,35,42,30,40,50,"Heatstroke (Early Summer), Sunburn, Chickenpox, Measles, Typhoid, Hepatitis A & E, Pollen Allergies, Hay Fever, Spring Cold (Rhinovirus), Lyme Disease (Early Tick Activity), Gastroenteritis (Norovirus), Asthma Flare-ups, Spring Sinusitis, Food Poisoning (Warmer Weather), Scarlet Fever, Roseola,Spring Conjunctivitis, Heat Exhaustion (Early Cases), Seasonal Stomach Flu"
March,3,20,28,35,42,30,40,50,"Heatstroke (Early Summer), Sunburn, Chickenpox, Measles, Typhoid, Hepatitis A & E, Pollen Allergies, Hay Fever, Spring Cold (Rhinovirus), Lyme Disease (Early Tick Activity), Gastroenteritis (Norovirus), Asthma Flare-ups, Spring Sinusitis, Food Poisoning (Warmer Weather), Scarlet Fever, Roseola,Spring Conjunctivitis, Heat Exhaustion (Early Cases), Seasonal Stomach Flu"
March,3,21,28,35,42,30,40,50,"Heatstroke (Early Summer), Sunburn, Chickenpox, Measles, Typhoid, Hepatitis A & E, Pollen Allergies, Hay Fever, Spring Cold (Rhinovirus), Lyme Disease (Early Tick Activity), Gastroenteritis (Norovirus), Asthma Flare-ups, Spring Sinusitis, Food Poisoning (Warmer Weather), Scarlet Fever, Roseola,Spring Conjunctivitis, Heat Exhaustion (Early Cases), Seasonal Stomach Flu"
March,3,22,28,35,42,30,40,50,"Heatstroke (Early Summer), Sunburn, Chickenpox, Measles, Typhoid, Hepatitis A & E, Pollen Allergies, Hay Fever, Spring Cold (Rhinovirus), Lyme Disease (Early Tick Activity), Gastroenteritis (Norovirus), Asthma Flare-ups, Spring Sinusitis, Food Poisoning (Warmer Weather), Scarlet Fever, Roseola,Spring Conjunctivitis, Heat Exhaustion (Early Cases), Seasonal Stomach Flu"
March,3,23,28,35,42,30,40,50,"Heatstroke (Early Summer), Sunburn, Chickenpox, Measles, Typhoid, Hepatitis A & E, Pollen Allergies, Hay Fever, Spring Cold (Rhinovirus), Lyme Disease (Early Tick Activity), Gastroenteritis (Norovirus), Asthma Flare-ups, Spring Sinusitis, Food Poisoning (Warmer Weather), Scarlet Fever, Roseola,Spring Conjunctivitis, Heat Exhaustion (Early Cases), Seasonal Stomach Flu"
March,3,24,28,35,42,30,40,50,"Heatstroke (Early Summer), Sunburn, Chickenpox, Measles, Typhoid, Hepatitis A & E, Pollen Allergies, Hay Fever, Spring Cold (Rhinovirus), Lyme Disease (Early Tick Activity), Gastroenteritis (Norovirus), Asthma Flare-ups, Spring Sinusitis, Food Poisoning (Warmer Weather), Scarlet Fever, Roseola,Spring Conjunctivitis, Heat Exhaustion (Early Cases), Seasonal Stomach Flu"
March,3,25,28,35,42,30,40,50,"Heatstroke (Early Summer), Sunburn, Chickenpox, Measles, Typhoid, Hepatitis A & E, Pollen Allergies, Hay Fever, Spring Cold (Rhinovirus), Lyme Disease (Early Tick Activity), Gastroenteritis (Norovirus), Asthma Flare-ups, Spring Sinusitis, Food Poisoning (Warmer Weather), Scarlet Fever, Roseola,Spring Conjunctivitis, Heat Exhaustion (Early Cases), Seasonal Stomach Flu"
March,3,26,28,35,42,30,40,50,"Heatstroke (Early Summer), Sunburn, Chickenpox, Measles, Typhoid, Hepatitis A & E, Pollen Allergies, Hay Fever, Spring Cold (Rhinovirus), Lyme Disease (Early Tick Activity), Gastroenteritis (Norovirus), Asthma Flare-ups, Spring Sinusitis, Food Poisoning (Warmer Weather), Scarlet Fever, Roseola,Spring Conjunctivitis, Heat Exhaustion (Early Cases), Seasonal Stomach Flu"
March,3,27,28,35,42,30,40,50,"Heatstroke (Early Summer), Sunburn, Chickenpox, Measles, Typhoid, Hepatitis A & E, Pollen Allergies, Hay Fever, Spring Cold (Rhinovirus), Lyme Disease (Early Tick Activity), Gastroenteritis (Norovirus), Asthma Flare-ups, Spring Sinusitis, Food Poisoning (Warmer Weather), Scarlet Fever, Roseola,Spring Conjunctivitis, Heat Exhaustion (Early Cases), Seasonal Stomach Flu"
March,3,28,28,35,42,30,40,50,"Heatstroke (Early Summer), Sunburn, Chickenpox, Measles, Typhoid, Hepatitis A & E, Pollen Allergies, Hay Fever, Spring Cold (Rhinovirus), Lyme Disease (Early Tick Activity), Gastroenteritis (Norovirus), Asthma Flare-ups, Spring Sinusitis, Food Poisoning (Warmer Weather), Scarlet Fever, Roseola,Spring Conjunctivitis, Heat Exhaustion (Early Cases), Seasonal Stomach Flu"
March,3,29,28,35,42,30,40,50,"Heatstroke (Early Summer), Sunburn, Chickenpox, Measles, Typhoid, Hepatitis A & E, Pollen Allergies, Hay Fever, Spring Cold (Rhinovirus), Lyme Disease (Early Tick Activity), Gastroenteritis (Norovirus), Asthma Flare-ups, Spring Sinusitis, Food Poisoning (Warmer Weather), Scarlet Fever, Roseola,Spring Conjunctivitis, Heat Exhaustion (Early Cases), Seasonal Stomach Flu"
March,3,30,28,35,42,30,40,50,"Heatstroke (Early Summer), Sunburn, Chickenpox, Measles, Typhoid, Hepatitis A & E, Pollen Allergies, Hay Fever, Spring Cold (Rhinovirus), Lyme Disease (Early Tick Activity), Gastroenteritis (Norovirus), Asthma Flare-ups, Spring Sinusitis, Food Poisoning (Warmer Weather), Scarlet Fever, Roseola,Spring Conjunctivitis, Heat Exhaustion (Early Cases), Seasonal Stomach Flu"
March,3,31,28,35,42,30,40,50,"Heatstroke (Early Summer), Sunburn, Chickenpox, Measles, Typhoid, Hepatitis A & E, Pollen Allergies, Hay Fever, Spring Cold (Rhinovirus), Lyme Disease (Early Tick Activity), Gastroenteritis (Norovirus), Asthma Flare-ups, Spring Sinusitis, Food Poisoning (Warmer Weather), Scarlet Fever, Roseola,Spring Conjunctivitis, Heat Exhaustion (Early Cases), Seasonal Stomach Flu"
April,4,1,25,35,45,20,32,45,"Heatstroke, Food Poisoning, Mumps, Spring Allergies, Poison Ivy Rash, Heat Rash, Viral Meningitis, Lyme Disease (Tick Season), West Nile Virus (Early Mosquitoes), Spring Migraine (Weather Changes), Strep Throat (Spring Wave), Whooping Cough (Pertussis), Coxsackievirus (Hand, Foot, Mouth), Spring Fatigue, Exercise-Induced Asthma, Sun Poisoning, Heat Cramps, Spring Bronchitis, Allergic Conjunctivitis, Dust Allergy"
April,4,2,25,35,45,20,32,45,"Heatstroke, Food Poisoning, Mumps, Spring Allergies, Poison Ivy Rash, Heat Rash, Viral Meningitis, Lyme Disease (Tick Season), West Nile Virus (Early Mosquitoes), Spring Migraine (Weather Changes), Strep Throat (Spring Wave), Whooping Cough (Pertussis), Coxsackievirus (Hand, Foot, Mouth), Spring Fatigue, Exercise-Induced Asthma, Sun Poisoning, Heat Cramps, Spring Bronchitis, Allergic Conjunctivitis, Dust Allergy"
April,4,3,25,35,45,20,32,45,"Heatstroke, Food Poisoning, Mumps, Spring Allergies, Poison Ivy Rash, Heat Rash, Viral Meningitis, Lyme Disease (Tick Season), West Nile Virus (Early Mosquitoes), Spring Migraine (Weather Changes), Strep Throat (Spring Wave), Whooping Cough (Pertussis), Coxsackievirus (Hand, Foot, Mouth), Spring Fatigue, Exercise-Induced Asthma, Sun Poisoning, Heat Cramps, Spring Bronchitis, Allergic Conjunctivitis, Dust Allergy"
April,4,4,25,35,45,20,32,45,"Heatstroke, Food Poisoning, Mumps, Spring Allergies, Poison Ivy Rash, Heat Rash, Viral Meningitis, Lyme Disease (Tick Season), West Nile Virus (Early Mosquitoes), Spring Migraine (Weather Changes), Strep Throat (Spring Wave), Whooping Cough (Pertussis), Coxsackievirus (Hand, Foot, Mouth), Spring Fatigue, Exercise-Induced Asthma, Sun Poisoning, Heat Cramps, Spring Bronchitis, Allergic Conjunctivitis, Dust Allergy"
April,4,5,25,35,45,20,32,45,"Heatstroke, Food Poisoning, Mumps, Spring Allergies, Poison Ivy Rash, Heat Rash, Viral Meningitis, Lyme Disease (Tick Season), West Nile Virus (Early Mosquitoes), Spring Migraine (Weather Changes), Strep Throat (Spring Wave), Whooping Cough (Pertussis), Coxsackievirus (Hand, Foot, Mouth), Spring Fatigue, Exercise-Induced Asthma, Sun Poisoning, Heat Cramps, Spring Bronchitis, Allergic Conjunctivitis, Dust Allergy"
April,4,6,25,35,45,20,32,45,"Heatstroke, Food Poisoning, Mumps, Spring Allergies, Poison Ivy Rash, Heat Rash, Viral Meningitis, Lyme Disease (Tick Season), West Nile Virus (Early Mosquitoes), Spring Migraine (Weather Changes), Strep Throat (Spring Wave), Whooping Cough (Pertussis), Coxsackievirus (Hand, Foot, Mouth), Spring Fatigue, Exercise-Induced Asthma, Sun Poisoning, Heat Cramps, Spring Bronchitis, Allergic Conjunctivitis, Dust Allergy"
April,4,7,25,35,45,20,32,45,"Heatstroke, Food Poisoning, Mumps, Spring Allergies, Poison Ivy Rash, Heat Rash, Viral Meningitis, Lyme Disease (Tick Season), West Nile Virus (Early Mosquitoes), Spring Migraine (Weather Changes), Strep Throat (Spring Wave), Whooping Cough (Pertussis), Coxsackievirus (Hand, Foot, Mouth), Spring Fatigue, Exercise-Induced Asthma, Sun Poisoning, Heat Cramps, Spring Bronchitis, Allergic Conjunctivitis, Dust Allergy"
April,4,8,25,35,45,20,32,45,"Heatstroke, Food Poisoning, Mumps, Spring Allergies, Poison Ivy Rash, Heat Rash, Viral Meningitis, Lyme Disease (Tick Season), West Nile Virus (Early Mosquitoes), Spring Migraine (Weather Changes), Strep Throat (Spring Wave), Whooping Cough (Pertussis), Coxsackievirus (Hand, Foot, Mouth), Spring Fatigue, Exercise-Induced Asthma, Sun Poisoning, Heat Cramps, Spring Bronchitis, Allergic Conjunctivitis, Dust Allergy"
April,4,9,25,35,45,20,32,45,"Heatstroke, Food Poisoning, Mumps, Spring Allergies, Poison Ivy Rash, Heat Rash, Viral Meningitis, Lyme Disease (Tick Season), West Nile Virus (Early Mosquitoes), Spring Migraine (Weather Changes), Strep Throat (Spring Wave), Whooping Cough (Pertussis), Coxsackievirus (Hand, Foot, Mouth), Spring Fatigue, Exercise-Induced Asthma, Sun Poisoning, Heat Cramps, Spring Bronchitis, Allergic Conjunctivitis, Dust Allergy"
April,4,10,25,35,45,20,32,45,"Heatstroke, Food Poisoning, Mumps, Spring Allergies, Poison Ivy Rash, Heat Rash, Viral Meningitis, Lyme Disease (Tick Season), West Nile Virus (Early Mosquitoes), Spring Migraine (Weather Changes), Strep Throat (Spring Wave), Whooping Cough (Pertussis), Coxsackievirus (Hand, Foot, Mouth), Spring Fatigue, Exercise-Induced Asthma, Sun Poisoning, Heat Cramps, Spring Bronchitis, Allergic Conjunctivitis, Dust Allergy"
April,4,11,25,35,45,20,32,45,"Heatstroke, Food Poisoning, Mumps, Spring Allergies, Poison Ivy Rash, Heat Rash, Viral Meningitis, Lyme Disease (Tick Season), West Nile Virus (Early Mosquitoes), Spring Migraine (Weather Changes), Strep Throat (Spring Wave), Whooping Cough (Pertussis), Coxsackievirus (Hand, Foot, Mouth), Spring Fatigue, Exercise-Induced Asthma, Sun Poisoning, Heat Cramps, Spring Bronchitis, Allergic Conjunctivitis, Dust Allergy"
April,4,12,25,35,45,20,32,45,"Heatstroke, Food Poisoning, Mumps, Spring Allergies, Poison Ivy Rash, Heat Rash, Viral Meningitis, Lyme Disease (Tick Season), West Nile Virus (Early Mosquitoes), Spring Migraine (Weather Changes), Strep Throat (Spring Wave), Whooping Cough (Pertussis), Coxsackievirus (Hand, Foot, Mouth), Spring Fatigue, Exercise-Induced Asthma, Sun Poisoning, Heat Cramps, Spring Bronchitis, Allergic Conjunctivitis, Dust Allergy"
April,4,13,25,35,45,20,32,45,"Heatstroke, Food Poisoning, Mumps, Spring Allergies, Poison Ivy Rash, Heat Rash, Viral Meningitis, Lyme Disease (Tick Season), West Nile Virus (Early Mosquitoes), Spring Migraine (Weather Changes), Strep Throat (Spring Wave), Whooping Cough (Pertussis), Coxsackievirus (Hand, Foot, Mouth), Spring Fatigue, Exercise-Induced Asthma, Sun Poisoning, Heat Cramps, Spring Bronchitis, Allergic Conjunctivitis, Dust Allergy"
April,4,14,25,35,45,20,32,45,"Heatstroke, Food Poisoning, Mumps, Spring Allergies, Poison Ivy Rash, Heat Rash, Viral Meningitis, Lyme Disease (Tick Season), West Nile Virus (Early Mosquitoes), Spring Migraine (Weather Changes), Strep Throat (Spring Wave), Whooping Cough (Pertussis), Coxsackievirus (Hand, Foot, Mouth), Spring Fatigue, Exercise-Induced Asthma, Sun Poisoning, Heat Cramps, Spring Bronchitis, Allergic Conjunctivitis, Dust Allergy"
